JL	Control_1	Control_2	Control_3
ENST00000586679	7.149	8.424	10.061	17.385
ENST00000586118	44.741	20.456	77.009	56.379
ENST00000589867	13.315	21.664	11.964	11.818
ENST00000590215	6.234	14.442	25.995	9.705
ENST00000589758	2.63	8.925	7.179	15.795
ENST00000269468	0	0	0	0
ENST00000269471	31.723	47.48	54.3	0
ENST00000347968	479.367	703.014	532.073	597.309
ENST00000460742	0	1	1	0
ENST00000426700	0	1	0	0
ENST00000467832	0	0	0	0
ENST00000379586	0	0	0	0
ENST00000503680	0	0	0	0
ENST00000259983	4	0	0	0
ENST00000340398	2	3	2	0
ENST00000641802	0	0	0	0
ENST00000366487	1.161	0	0	0
ENST00000324341	0	0	0	0
ENST00000545712	544.757	197.261	113.361	101.144
ENST00000540016	318.736	299.49	217.167	236.727
ENST00000537496	1475.076	353.026	324.797	268.272
ENST00000544051	32.696	56.885	10.196	50.881
ENST00000541763	0	0	48.225	21.627
ENST00000542390	33.517	182.613	0	125.678
ENST00000420167	2.216	0	0	0
ENST00000503497	19.459	3.051	0	10.23
ENST00000536760	0	0	9.693	1.447
ENST00000537236	87.465	95.674	43.577	54.263
ENST00000229179	155.815	112.838	138.741	137.204
ENST00000540453	2.588	1.09	2.568	0
ENST00000535333	91.094	230.021	69.133	0
ENST00000537598	57.587	188.138	0	265.213
ENST00000535718	0	16.4	0	0
ENST00000539906	1117.184	2925.326	841.661	1694.151
ENST00000538549	0	1.576	0	0
ENST00000545140	1.088	1.051	1.107	0
ENST00000539373	0	0	0	1.044
ENST00000537662	21.348	125.485	21.057	20.159
ENST00000538993	0	274.583	59.418	75.29
ENST00000401003	0	1	3	3
ENST00000378905	462.774	1310.84	723.726	651.886
ENST00000650792	60.539	69.531	41.453	58.895
ENST00000414984	0	68.673	102.803	67.949
ENST00000265537	490.05	243.519	459.153	528.205
ENST00000431023	7.869	17.989	14.973	11.205
ENST00000651549	0	0	0	0
ENST00000645846	837.293	2103.052	941.227	1079.653
ENST00000652135	0	0	0	0
ENST00000430399	0	0	0	0
ENST00000642274	0	199.808	0	0
ENST00000467936	14.811	15.566	0	10.168
ENST00000485461	3.438	1.071	1.391	0
ENST00000474585	0	1.107	0	2.297
ENST00000426444	0	0	0	0
ENST00000366485	0	0	0	0
ENST00000641256	0	0	0	0
ENST00000408896	0	0	0	0
ENST00000597070	0	0	0	0
ENST00000623912	0	0	0	0
ENST00000622971	0	0	0	0
ENST00000446581	0	0	0	0
ENST00000223364	0	0	0	0
ENST00000458240	0	0	0	0
ENST00000434895	0	0	0	0
ENST00000457314	0	0	0	0
ENST00000447951	0	0	0	0
ENST00000476118	0	0	0	0
ENST00000431289	0	0	0	0
ENST00000431007	0	0	0	0
ENST00000457910	0	0	0	0
ENST00000589190	15.439	32.046	40.282	35.964
ENST00000327042	40.389	61.679	67.699	39.734
ENST00000585416	7.172	1.275	7.019	17.302
ENST00000419891	0	0	0	0
ENST00000439986	5300.065	2900.207	2036.915	1372.668
ENST00000649564	1385.157	7721.686	1433.575	13017.541
ENST00000589116	584.77	1045.945	538.757	3195.866
ENST00000650467	7.727	9.159	0	19.695
ENST00000589419	126.012	171.343	83.603	387.831
ENST00000398179	0	0	0	0
ENST00000642119	0	0	0	0
ENST00000359688	0	0	0	0
ENST00000541981	6.205	2.493	3.021	1.49
ENST00000540924	13.713	12.206	2.033	0
ENST00000312561	1654.946	1739.854	954.769	1000.864
ENST00000535596	11.353	0	7.519	1.842
ENST00000397578	3.962	2.101	0	0
ENST00000535606	0	0	0	0
ENST00000381054	0	0	0	0
ENST00000543763	73.734	29.36	109.689	44.82
ENST00000527084	0	0	0	0
ENST00000527541	0	0	0	0
ENST00000366491	0	0	0	0
ENST00000366489	0	0	0	0
ENST00000526896	0	0	0	0
ENST00000463359	0	0	0	0
ENST00000529512	0	0	0	0
ENST00000531662	0	0	0	0
ENST00000366488	0	2	0	0
ENST00000536561	0	0	0	0
ENST00000623578	0	0	0	0
ENST00000299847	3.584	0	3.586	3.125
ENST00000401522	0	0	0	0
ENST00000562729	0	1	0	0
ENST00000567722	0	0	0	0
ENST00000569278	0	0	0	1.455
ENST00000570098	0	0	0	0
ENST00000397827	0	0	0	0
ENST00000614702	0	592.402	385.042	377.291
ENST00000632167	0	0	0	0
ENST00000617235	0	0	0	0
ENST00000631534	0	0	14.729	6.889
ENST00000631757	0	0	0	1.72
ENST00000632515	0	20.857	6.794	5.037
ENST00000632836	4.699	1.576	0	15.7
ENST00000633637	1.543	5.14	50.785	23.752
ENST00000631638	0	0	0	0
ENST00000633347	12.951	29.676	18.328	14.02
ENST00000632989	2.115	3.058	1.014	7.392
ENST00000633467	0	0	0	0
ENST00000632270	0	0	0	0
ENST00000633242	0	6.513	0	0
ENST00000633681	0	41.151	42.072	0
ENST00000632164	0	0	0	0
ENST00000633070	0	0	0	0
ENST00000631793	11.196	14.027	37.114	23.153
ENST00000631678	0	0	0	0
ENST00000631809	0	0	0	2.677
ENST00000634048	0	0	0	21.087
ENST00000631578	0	0	0	0
ENST00000631960	0	1.265	0	0
ENST00000633804	0	0	0	0
ENST00000633889	0	12.684	0	20.371
ENST00000632158	47.843	84.183	79.57	52.409
ENST00000632177	0	0	0	0
ENST00000632768	0	0	0	0
ENST00000633126	0	0	7.782	0
ENST00000632898	0	1.16	2.782	1.701
ENST00000632765	0	0	0	0
ENST00000632603	0	0	0	0
ENST00000632098	3	1	0	0
ENST00000160373	28.339	64	0	0
ENST00000446636	0	0	0	0
ENST00000441556	0	0	0	0
ENST00000445366	1.661	0	0	0
ENST00000435233	0	0	0	0
ENST00000482124	0	0	0	0
ENST00000416239	0	0	0	0
ENST00000467088	0	0	0	0
ENST00000434890	0	0	0	0
ENST00000487820	0	0	0	0
ENST00000454375	0	0	0	0
ENST00000412853	0	0	0	0
ENST00000261405	84	18	24	10
ENST00000612016	0	0	0	0
ENST00000621700	0	0	0	0
ENST00000538635	0	0	0	0
ENST00000539641	0	0	0	0
ENST00000321023	0	0	0	0
ENST00000538563	0	0	0	0
ENST00000545906	0	0	0	0
ENST00000540192	0	0	0	0
ENST00000368721	62.591	47.397	41.646	58.266
ENST00000284690	2441.17	2544.97	1895.015	1540.461
ENST00000415732	138.256	274.424	131.013	109.393
ENST00000611255	67.356	47	25.812	19.972
ENST00000593817	0.833	0	0	0
ENST00000593699	0	0	1.878	0
ENST00000372499	98.428	0	54.957	0
ENST00000496424	2.272	0	2.353	1.028
ENST00000488655	4.046	0	0	1
ENST00000598708	9.065	0	0	1
ENST00000468134	0	1	0	0
ENST00000596228	0	0	0	0
ENST00000597823	0	0	0	2
ENST00000488759	0	0	0	0
ENST00000483375	0	0	0	0
ENST00000493194	0	1	0	0
ENST00000595936	0	0	0	0
ENST00000493690	0	0	0	0
ENST00000611306	0	0	0	0
ENST00000375838	35.726	40.571	25.044	49.298
ENST00000375847	1631.703	2237.331	2420.185	1685.862
ENST00000475133	0	0	0	0
ENST00000375849	0	0	3.619	7.187
ENST00000483270	0	6.007	5.032	0
ENST00000472665	0	3.802	9.852	1.894
ENST00000479655	0	0	0	0
ENST00000490811	0	0	0	7.276
ENST00000495523	0	4.997	0	5.391
ENST00000616884	306.478	307.342	344.303	386.19
ENST00000217260	4	9.317	15	0
ENST00000400634	0	4.683	0	0
ENST00000345512	0	96.608	0	0
ENST00000373779	2508.039	1041.889	1287.687	179.369
ENST00000428026	1394.812	435.901	447.868	285.526
ENST00000460170	0	0	23.566	0
ENST00000527027	25.622	51.909	13.295	1.905
ENST00000415600	0	0	0	0
ENST00000531385	0	5.28	0	0
ENST00000526080	0	0	2.193	0
ENST00000493601	0	0	0	0
ENST00000465525	92.613	1.534	49.596	28.2
ENST00000492954	4.31	16.879	6.086	0
ENST00000402538	19.323	319.425	11.042	19.49
ENST00000484909	0	6.877	2.292	4.326
ENST00000497723	0	0	0	2
ENST00000479528	0	0	0	0
ENST00000437184	0	0	0	0
ENST00000403687	67.96	147.116	40.77	304.723
ENST00000482857	8.961	44.154	11.896	41.315
ENST00000442390	0	2.525	0	0
ENST00000425210	0	0	0	0
ENST00000444784	0	0	0	0
ENST00000423159	0	0	0	0
ENST00000494927	4	0	0	0
ENST00000407811	10.756	67.19	0	41.146
ENST00000477927	0	0	0	0
ENST00000490150	0	0	0	0
ENST00000419772	0	6.713	0	0
ENST00000468856	0	8	0	15
ENST00000482731	5	1	0	0
ENST00000555360	0	19.636	0	0
ENST00000342537	152	260.364	428	281
ENST00000521923	0	0	0	0
ENST00000518180	0	0	0	0
ENST00000407775	169.036	1387.272	29	237.754
ENST00000520492	0	0	0	49.261
ENST00000520027	0	0	0	0
ENST00000524235	0	0	0	0
ENST00000511341	0	0	0	0
ENST00000522160	0	2.42	0	0
ENST00000517361	0	0	0	0
ENST00000522296	0	0	0	0
ENST00000533295	0	0	0	0
ENST00000462718	42.597	0	0	0
ENST00000474119	0	0	12.364	0
ENST00000298375	118.948	278.276	116.273	129.812
ENST00000463345	45.146	67.662	75.143	29.7
ENST00000525281	17.553	9.469	9.877	19.516
ENST00000525627	0	0	0	0
ENST00000532248	0	12.698	9.262	6.372
ENST00000345253	6.755	4.895	8.081	3.6
ENST00000334019	0	0	0	0
ENST00000441590	0	0	0	0
ENST00000525572	0	0	0	0
ENST00000487985	0	0	0	0
ENST00000553317	0	0	0	0
ENST00000537690	0	0	0	0
ENST00000556936	0	0	0	0
ENST00000556996	0	0	0	0
ENST00000281581	0	0	0	0
ENST00000331264	0	0	0	6
ENST00000396373	1681.904	1734.444	1756.275	2025.04
ENST00000541426	0	4.516	16.922	5.989
ENST00000544715	0	0	1	0
ENST00000545027	1.037	5.04	0	1.017
ENST00000266427	0	0	0	0
ENST00000628171	0	33.699	51.371	28.854
ENST00000621513	0	196.571	152.711	307.3
ENST00000612885	1	680.066	979.44	1320.212
ENST00000629554	0	50.946	45.717	93.507
ENST00000628969	0	0	3.656	0
ENST00000628470	0	1.073	1.122	11.613
ENST00000630428	0	7.093	24.951	65.852
ENST00000627958	0	5	0	1
ENST00000628465	0	6.445	6.553	11.401
ENST00000631014	0	82.347	66.909	181.918
ENST00000630911	0	86.727	92.26	153.838
ENST00000628417	0	0	0	0
ENST00000626730	0	0	14.315	11.894
ENST00000628175	0	3.033	0	0
ENST00000625361	0	0	0	0
ENST00000378746	1044.381	1637.519	1396.134	1274.171
ENST00000378735	184.798	514.343	259.773	370.818
ENST00000450441	0	0	0	0
ENST00000488471	3.698	0	0	1.053
ENST00000403231	0	27.161	0	39.491
ENST00000487055	0	5.061	17.104	4.67
ENST00000428744	0	0	0	0
ENST00000618515	0	0	0	0
ENST00000278100	1354.297	2298.497	1463.124	2051.823
ENST00000299130	632.591	1252.542	568.01	667.112
ENST00000368759	578.727	811.618	505.905	588.384
ENST00000463330	2.408	22.127	3.573	1.057
ENST00000478798	0	7.472	9.61	8.571
ENST00000481661	28.181	103.603	56.9	21.49
ENST00000395116	86.819	429.529	216.1	126.532
ENST00000234198	27.373	453.43	45	293.865
ENST00000466293	5.627	20.57	0	13.135
ENST00000616435	706.058	977.964	1230.213	735.138
ENST00000554754	19.404	84.671	47.989	59.515
ENST00000557560	8.057	2.852	8.604	7.558
ENST00000425728	1584.635	3445.158	3454.904	2557.281
ENST00000553156	19	81	34	34
ENST00000555491	0	0	16.154	0
ENST00000556985	220.752	495.471	368.941	295.82
ENST00000554271	337.087	533.864	621.802	402.214
ENST00000554795	16.792	41.404	46.206	0
ENST00000553941	47.822	409.086	288.076	79.148
ENST00000602482	0	0	0	0
ENST00000554721	37.089	120.342	165.735	140.489
ENST00000553647	3.266	29.814	10.754	16.874
ENST00000356057	0	0	6.997	52.217
ENST00000652336	3.093	0	1.412	0
ENST00000381899	0	0	0	0
ENST00000479715	473.304	583.856	481.843	431.71
ENST00000246015	1278.581	1782.911	1063.884	1113.194
ENST00000335877	264.505	334.579	254.728	190.884
ENST00000478004	657.359	679.139	697.783	749.772
ENST00000484891	123.972	125.313	213.247	231
ENST00000435720	2.212	0	0	0
ENST00000381898	0	2.079	0	0
ENST00000418246	0	0	0	0
ENST00000333082	2564.596	4579.946	2473.472	2466.579
ENST00000555720	320.759	220.821	158.214	125.51
ENST00000324679	4818.783	5056.795	3074.408	2350.497
ENST00000553731	0	0	0	0
ENST00000557458	2.78	1.249	0	0
ENST00000602664	163	117	112	83
ENST00000556735	19.224	12.869	12.862	7.094
ENST00000344537	913.238	691.151	398.976	506.771
ENST00000462989	0	0	0	2.497
ENST00000510395	47.759	61.033	0	16.573
ENST00000515875	0	0	0	0
ENST00000513680	38.55	0	14.736	0
ENST00000509674	0	0	0	0
ENST00000338950	22.363	1.719	4.504	11.567
ENST00000506844	0	12.22	0	7.121
ENST00000514651	1.811	9.658	0	0
ENST00000511762	0	0	0	0
ENST00000622898	10.27	18.563	4.829	0
ENST00000355917	0	21.657	75.945	64.301
ENST00000335625	13	92.392	183.515	97.583
ENST00000355395	0	24.608	25.485	4.417
ENST00000555182	0	0	0	0
ENST00000557484	0	0	0	0
ENST00000554038	0	0	0	0
ENST00000554596	0	0	0	0
ENST00000557449	0	0	0	0
ENST00000555060	0	0	0	0
ENST00000554599	0	0	0	0
ENST00000554083	0	0	0	0
ENST00000400081	0	0	0	0
ENST00000315765	0	0	0	0
ENST00000539335	0	0	0	0
ENST00000546277	260.62	117.637	0	70.636
ENST00000535044	0	0	0	0
ENST00000447878	161.691	86.344	33.116	144.613
ENST00000539696	0	0	0	0
ENST00000228510	575.558	508.066	246.131	132.134
ENST00000537237	15.291	4.453	11.492	4.285
ENST00000545774	0	0	0	0
ENST00000392727	509.098	130.479	157.944	240.183
ENST00000636996	400.998	134.907	0	74.776
ENST00000636529	0	0	0	0
ENST00000545516	17.041	8	3.089	3.635
ENST00000540353	123.192	83.537	47.229	87.737
ENST00000625889	0	0	0	0
ENST00000539575	0	0	0	0
ENST00000639206	0	7.17	0	0
ENST00000629016	0	0	0	0
ENST00000520356	0	0	0	0
ENST00000520727	0	0	0	0
ENST00000429442	0	0	0	0
ENST00000377838	537.6	551.725	403.744	428.713
ENST00000523924	24.906	57.941	0	15.319
ENST00000523243	35.16	143.121	40.151	60.204
ENST00000518408	49.012	0	26.508	0
ENST00000520214	0	0	0	0
ENST00000521673	0	0	0	0
ENST00000523399	49.857	29.005	67.296	63.413
ENST00000522723	0	0	0	0
ENST00000517307	0	0	0	0
ENST00000519827	0	1.186	0	6.352
ENST00000522974	4.639	0	1.301	0
ENST00000523040	0	0	0	0
ENST00000522257	0	0	0	0
ENST00000518191	0	0	0	0
ENST00000498485	10.421	26.52	2.913	6.976
ENST00000259457	7090.79	8356.64	7823.373	8160.633
ENST00000474081	0	1.288	9	2.577
ENST00000478817	1	2.712	1	4.423
ENST00000441097	27.278	0	49.11	203.882
ENST00000466951	12.364	16.168	24.98	8.906
ENST00000554990	109.73	197.967	162.502	167.447
ENST00000013125	9397.252	14637.376	9366.915	9343.246
ENST00000557124	47.977	131.402	92.269	59.61
ENST00000557210	34.795	79.285	80.539	31.3
ENST00000554091	0	0	0	0
ENST00000557578	0.874	1.008	0	2.035
ENST00000555216	7.993	0	3.306	4.798
ENST00000557390	57.41	117.98	16.402	42.149
ENST00000554066	0	0	0	0
ENST00000554273	140.14	417.897	128.524	132.549
ENST00000655556	0	0	0	0
ENST00000563764	0	0	0	0
ENST00000320002	0	0	0	0
ENST00000373371	32.044	197.661	83.367	2.632
ENST00000451404	0	58.531	0	0
ENST00000419917	0	0	9.513	0
ENST00000373352	0	39.975	62.727	15.287
ENST00000373360	40.846	41.647	92.473	0
ENST00000419132	1.062	3.272	0	2
ENST00000439597	0	2.834	1.347	0
ENST00000423934	0	0	0	0
ENST00000430147	5.454	0	0	0
ENST00000484617	1	1	7.412	0
ENST00000489239	1.557	4.938	18.409	2.332
ENST00000477027	0	2.142	0	0
ENST00000485806	2.091	0	7	0
ENST00000484208	0	0	2	1
ENST00000610552	121.945	0	137.891	16.748
ENST00000611870	0	0	0	0
ENST00000622250	0	0	0	0
ENST00000471618	0	0	0	0
ENST00000463177	0	0	0	0
ENST00000478060	4	0	0	0
ENST00000476707	0	0	0	0
ENST00000619533	0	0	0	0
ENST00000377504	0	0	0	0
ENST00000307431	0	0	0	0
ENST00000410087	85	7.001	140	27
ENST00000409440	0	0	0	0
ENST00000374969	0	0	0	0
ENST00000452174	0	0	0	0
ENST00000339098	0	0	0	0
ENST00000374970	0	0	0	0
ENST00000374967	0	0	0	0
ENST00000494398	0	0	0	0
ENST00000421817	0	0	0	0
ENST00000479558	0	0	0	0
ENST00000466715	0	0	0	0
ENST00000460319	0	0	0	0
ENST00000476070	0	0	0	0
ENST00000497337	0	0	0	0
ENST00000244007	5108.514	4200.94	3440.152	3469.713
ENST00000373271	71.665	174.25	94.876	80.626
ENST00000490253	0	0	9.125	1.604
ENST00000483646	0	1.243	0	0
ENST00000492148	42.463	18.344	16.985	23.85
ENST00000470528	16.546	7.608	10.634	9.247
ENST00000473632	0	0	4.53	1.892
ENST00000465571	3.295	0	0	0
ENST00000617873	11.056	0	8.585	0
ENST00000477870	20.9	8.977	22.123	28.563
ENST00000483175	9.846	7.223	2.733	1.375
ENST00000619272	2.366	1.087	12.054	0
ENST00000612731	0	0	0	0
ENST00000599785	7.263	0	0	0
ENST00000461641	231.29	45.99	140.569	153.94
ENST00000608689	0	0	86.211	0
ENST00000608885	0	0	0	0
ENST00000609821	80.004	0	0	0
ENST00000609257	144.272	0	69.549	45.32
ENST00000607954	0	0	0	0
ENST00000423733	0	0	0	0
ENST00000630423	0	0	0	0
ENST00000227638	1856.491	2291.183	1482	1530.244
ENST00000436171	0	0	0	0
ENST00000513104	0	0	0	0
ENST00000509288	0	0	0	0
ENST00000514963	0	0	0	0
ENST00000378459	0	0	0	0
ENST00000503275	0	0	0	0
ENST00000502753	0	0	0	0
ENST00000352189	0	0	0	0
ENST00000415355	0	0	0	0
ENST00000216341	0	0	0	0
ENST00000532263	0	0	0	0
ENST00000554242	0	0	0	0
ENST00000530830	0	0	0	0
ENST00000526004	0	0	0	0
ENST00000382540	0	0	0	0
ENST00000382542	0	0	0	0
ENST00000616551	0	0	0	0
ENST00000553532	305.272	2284.015	347.26	800.558
ENST00000229201	811.354	2963.026	623.257	1223.8
ENST00000557589	81.357	243.738	83.486	148.811
ENST00000553314	0	0	1	0
ENST00000555808	0	3.038	3	2.01
ENST00000400633	3	0	4	2
ENST00000498521	0	0	0	0
ENST00000605952	0	0	0	0
ENST00000617967	0	0	0	0
ENST00000404733	0	2	0	0
ENST00000476282	0	0	0	0
ENST00000471797	0	0	0	0
ENST00000611177	0	0	0	0
ENST00000469530	0	0	0	3
ENST00000473409	0	0	0	0
ENST00000473134	0	0	0	0
ENST00000466157	0	0	0	0
ENST00000639579	11	8	0	0
ENST00000381894	0	0	0	0
ENST00000429036	3	0	0	0
ENST00000481747	0	0	0	0
ENST00000533951	0	0	0	0
ENST00000367482	6.043	0	0	0
ENST00000635041	0	11.047	0	0
ENST00000445192	0	0	0	0
ENST00000367483	3.957	0	0	0
ENST00000367485	0	2.953	5	19
ENST00000639785	0	0	0	0
ENST00000638421	0	0	0	0
ENST00000498619	0	0	0	0
ENST00000643573	0	0	0	0
ENST00000490131	0	0	0	0
ENST00000638296	0	0	0	0
ENST00000392993	1545.439	1371.137	1734.654	1783.688
ENST00000492097	54.178	55.674	42.779	4.557
ENST00000480757	274.259	459.727	569.875	779.048
ENST00000460515	0	148.313	155.022	205.212
ENST00000463349	1.478	2.285	1.48	8.701
ENST00000486459	20.96	0	6.276	4.253
ENST00000460630	2.031	4.286	12.148	5.165
ENST00000460544	0	0	0	23.119
ENST00000487672	19.506	13.527	23.536	23.244
ENST00000466685	7.149	9.488	4.402	0
ENST00000472759	0	3.582	0	0
ENST00000489085	0	0	0	0
ENST00000253719	9.497	1.224	19.486	9.909
ENST00000598044	0	0	0	0
ENST00000599181	4.902	5	14.841	3.091
ENST00000598915	0	0	0	0
ENST00000599233	2.601	3.776	2.003	1
ENST00000596653	5	2	7.669	0
ENST00000597378	0	0	0	0
ENST00000370031	24.279	18.583	23.77	6.311
ENST00000370032	193.681	165.004	240.608	190.797
ENST00000420055	0	36.694	0	0
ENST00000493676	2.255	1.53	0	18.708
ENST00000483729	0	0	3.551	1.194
ENST00000651461	156.784	103.188	167.074	127.989
ENST00000402983	0	0	0	0
ENST00000648341	0	0	0	0
ENST00000375850	0	2.037	0	0
ENST00000334490	4.022	35.102	42.899	11.105
ENST00000358157	1317.286	6907.252	4125.485	977.965
ENST00000375846	6.917	58.937	88.216	15.944
ENST00000648429	0	0	0	0
ENST00000375851	0	0	0	0
ENST00000618308	0	0	0	0
ENST00000638707	0	0	0	0
ENST00000334810	0	0	0	0
ENST00000639026	0	0	0	0
ENST00000622546	0	0	0	0
ENST00000638310	0	0	0	0
ENST00000610875	0	0	0	0
ENST00000298396	0	0	0	0
ENST00000376895	0	0	0	0
ENST00000376893	0	0	0	0
ENST00000612497	0	0	0	0
ENST00000375826	35	111	83	114
ENST00000466522	1	18.868	0	2
ENST00000247194	695.957	961.795	1157.323	864.84
ENST00000463432	8.872	4.314	14.847	3.242
ENST00000478430	89.025	141.422	269.473	122.713
ENST00000532049	48.431	50.171	63.529	23.482
ENST00000543619	88.861	84.919	189.694	96.34
ENST00000487285	30.107	35.934	78.917	41.005
ENST00000481608	35.269	97.206	107.314	57.802
ENST00000527981	1.493	48.392	24.403	5.962
ENST00000620742	0	0	0	0
ENST00000630266	0	0	0	0
ENST00000619860	0	0	0	0
ENST00000253803	354.553	194.625	0	309.58
ENST00000311550	0	0	9	0
ENST00000541819	0	0	0	0
ENST00000635832	0	0	0	0
ENST00000635994	0	0	0	0
ENST00000299267	0	0	0	0
ENST00000636466	0	0	0	0
ENST00000638099	0	0	0	0
ENST00000400188	0	8.296	0	0
ENST00000555632	0	0	0	0
ENST00000555094	0	0	0	0
ENST00000545868	0	0	0	0
ENST00000637293	0	0	0	0
ENST00000554556	0	0	0	0
ENST00000557765	0	0	0	0
ENST00000638149	0	0	0	0
ENST00000636512	0	0	0	0
ENST00000636690	0	0	0	0
ENST00000621499	0	1	0	0
ENST00000556636	0	0	0	0
ENST00000556166	0	0	0	0
ENST00000557641	0	0	0	0
ENST00000554722	0	0	0	0
ENST00000637226	0	0	0	0
ENST00000637893	0	0	0	0
ENST00000628124	63	13.704	0	20
ENST00000622697	0	0	0	0
ENST00000216338	0	0	0	0
ENST00000557220	0	0	0	0
ENST00000382548	0	0	0	0
ENST00000378979	13.091	29.598	19.14	34.535
ENST00000303142	101.055	122.044	108.219	68.465
ENST00000445603	0	10.358	0	0
ENST00000442185	5.854	0	2.641	0
ENST00000297494	0	9.37	0	0
ENST00000461406	8.39	54.126	1.222	0
ENST00000484524	0	0	0	0
ENST00000467517	0	0	0	0
ENST00000460603	0	0	0	0
ENST00000473057	0	0	0	0
ENST00000475017	0	29.503	0	0
ENST00000468293	0	0	0	0
ENST00000477227	5.61	0	3.778	6
ENST00000475454	0	0	0	0
ENST00000556478	0	4.736	0	0
ENST00000441560	906.466	1330.037	1891.354	362.035
ENST00000555960	0	0	0	0
ENST00000553509	0	0	0	0
ENST00000358385	190.534	238.852	213.646	86.965
ENST00000554886	0	1.209	0	0
ENST00000557735	0	1.165	0	0
ENST00000553746	0	0	0	0
ENST00000555266	0	0	0	0
ENST00000556067	0	0	0	0
ENST00000626350	0	0	17.35	0
ENST00000628214	0	0	0	0
ENST00000611424	8.595	3.1	5.855	0
ENST00000600355	0	0	0	0
ENST00000593532	8.315	72.544	63.496	48.458
ENST00000600978	0	0	0	0
ENST00000652203	49.675	74.917	31.018	54.415
ENST00000595730	488.406	1251.334	512.93	623.222
ENST00000598168	30.066	15.949	0	0
ENST00000411902	29.848	89.533	113.513	14.716
ENST00000253727	3270.867	5720.876	3843.692	3391.379
ENST00000597790	4.188	16.545	18.872	14.76
ENST00000597130	16.78	54.908	15.292	36.276
ENST00000599105	51.595	168.822	161.85	129.251
ENST00000593926	0	0	0	0
ENST00000597157	8.24	0	2.094	5.046
ENST00000597085	9.717	24.054	12.244	10.976
ENST00000460015	1	0	0	0
ENST00000449347	0	0	0	0
ENST00000263734	35340.786	16947.834	24326.714	17194.515
ENST00000467888	1.071	0	0	1.068
ENST00000475822	0	0	2.497	2.198
ENST00000463191	0	0	0	0
ENST00000483692	3.052	0	21.818	0
ENST00000466465	275.817	86.251	229.487	94.512
ENST00000465318	13.475	12.679	11.036	12.295
ENST00000468530	0	0	0	0
ENST00000595689	0	0	0	0
ENST00000620320	0	0	0	0
ENST00000270586	4680.676	6304.212	6460.829	6952.909
ENST00000575079	8.623	17.22	10.227	15.318
ENST00000571309	0	0	0	0
ENST00000575643	9.384	3.324	3.655	10.461
ENST00000614486	7.752	22.254	51.191	72.394
ENST00000503906	50.871	44.959	44.538	61.96
ENST00000395808	1232.058	2766.233	1364.014	759.109
ENST00000312090	0	0	0	0
ENST00000621073	0	0	0	0
ENST00000607471	20.1	76.673	6.902	51.523
ENST00000325464	123.502	1485.305	811.703	686.288
ENST00000606248	23.325	76.795	0	0
ENST00000592943	225.289	114.72	10.138	206.796
ENST00000586017	0	0	0	0
ENST00000606828	0	0	0	0
ENST00000592373	9.306	32.867	53.2	6.651
ENST00000586342	8.013	0	2	7.038
ENST00000616387	0	0	0	0
ENST00000617672	0	42.397	0	0
ENST00000269814	229.659	0	125.094	317.99
ENST00000369916	7	5	23	13
ENST00000367478	10629.281	18295.508	9066.191	10969.486
ENST00000467810	75.924	158.269	78.895	63.921
ENST00000492973	2.066	5.099	0	9.195
ENST00000481347	13.14	33.105	30.269	31.482
ENST00000491783	54.999	132.272	20.668	88.323
ENST00000469463	0	0	0	0
ENST00000474852	0	38.441	18.007	5.943
ENST00000451586	23.489	31.197	21.121	35.426
ENST00000613151	26.393	0	0	38.718
ENST00000471189	6.824	28.456	14.048	37.149
ENST00000203407	5019.531	10413.55	6642.273	8286.614
